SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence
100120727,10006423,10006444,14,14
100120728,10006423,10006445,41,41
100120730,10006423,10007066,40,40
100120731,10006423,10007327,45,45
100120734,10006423,10007892,32,32
100120736,10006423,10008048,36,36
100120737,10006423,10008177,51,51
100120738,10006423,10008300,80,80
100120739,10006423,10009157,37,37
100120741,10006423,10009325,14,14
100120742,10006423,10009702,26,26
100120744,10006423,10009704,36,36
100120747,10006423,10009818,42,42
100120749,10006423,10011400,47,47
100120750,10006423,10011414,46,46
100120752,10006423,10011939,46,46
100120753,10006423,10012311,14,14
100120755,10006423,10012817,38,38
100120756,10006424,10007123,45,45
100120758,10006424,10009589,24,24
100120760,10006424,10011894,26,26
100120761,10006424,10012250,14,14
100120763,10006424,10012757,43,43
100120766,10006425,10007368,70,70
100120767,10006425,10009351,18,18
100120769,10006425,10010927,20,20
100120771,10006425,10011815,75,75
100120772,10006425,10012116,26,26
100120774,10006425,10012122,26,26
100120775,10006425,10012812,46,46
100120777,10006426,10006657,34,34
100120778,10006426,10010885,31,31
100120780,10006427,10009710,21,21
100120782,10006427,10011226,42,42
100120783,10006427,10011365,23,23
100120786,10006427,10012174,57,57
100120788,10006429,10011666,48,48
100120792,10006430,10009835,60,60
100120793,10006431,10006436,36,36
100120795,10006431,10007367,82,82
100120796,10006431,10008088,16,16
100120798,10006431,10008090,66,66
100120800,10006431,10008393,53,53
100120801,10006431,10008465,49,49
100120803,10006431,10009285,65,65
100120804,10006431,10009320,66,66
100120806,10006431,10009717,14,14
100120807,10006431,10009718,77,77
100120809,10006431,10010354,53,53
100120812,10006431,10010684,52,52
100120814,10006431,10011263,20,20
100120815,10006431,10011681,36,36
100120817,10006431,10011902,47,47
100120818,10006431,10012205,49,49
100120820,10006431,10012533,37,37
100120821,10006431,10012827,95,95
100120823,10006431,10012976,23,23
100120825,10006431,10012978,18,18
100120826,10006431,10013074,26,26
100120828,10006431,10013261,28,28
100120831,10006432,10006878,20,20
100120832,10006432,10008781,28,28
100120834,10006432,10011254,49,49
100120836,10006432,10012507,44,44
100120837,10006432,10012567,34,34
100120843,10006433,10007259,47,47
100120844,10006433,10008260,47,47
100120845,10006433,10008448,68,68
100120846,10006433,10008781,21,21
100120847,10006433,10008815,48,48
100120848,10006433,10009495,39,39
100120849,10006433,10009502,16,16
100120851,10006433,10010028,54,54
100120853,10006433,10010948,35,35
100120857,10006433,10012478,24,24
100120858,10006433,10012482,12,12
100120860,10006433,10012980,27,27
100120861,10006433,10013245,15,15
100120863,10006434,10006450,39,39
100120865,10006434,10007404,14,14
100120866,10006434,10007485,35,35
100120868,10006434,10008146,53,53
100120869,10006434,10008246,36,36
100120871,10006434,10008942,23,23
100120872,10006434,10009433,18,18
100120876,10006434,10009921,39,39
100120877,10006434,10010023,26,26
100120879,10006434,10010026,30,30
100120880,10006434,10010178,42,42
100120882,10006434,10010429,30,30
100120883,10006434,10010531,15,15
100120885,10006434,10011175,73,73
100120888,10006434,10011795,40,40
100120890,10006434,10012330,60,60
100120891,10006434,10012357,20,20
100120893,10006434,10012496,39,39
100120894,10006434,10012512,23,23
100120896,10006434,10012982,60,60
100120897,10006434,10013231,49,49
100120899,10006435,10012117,56,56
100120901,10006436,10008367,49,49
100120902,10006436,10010550,45,45
100120904,10006437,10006459,50,50
100120905,10006437,10006933,17,17
100120907,10006437,10009488,37,37
100120908,10006437,10010726,49,49
100120910,10006437,10011701,49,49
100120913,10006438,10006462,32,32
100120915,10006438,10006720,40,40
100120916,10006438,10006905,42,42
100120922,10006438,10007579,43,43
100120923,10006438,10007780,45,45
100120925,10006438,10008179,19,19
100120926,10006438,10008286,44,44
100120928,10006438,10008907,53,53
100120930,10006438,10009938,26,26
100120931,10006438,10010039,46,46
100120933,10006438,10010676,20,20
100120934,10006438,10010677,34,34
100120936,10006438,10011215,11,11
100120937,10006438,10011444,51,51
100120939,10006438,10011670,28,28
100120942,10006438,10011683,66,66
100120944,10006438,10011893,23,23
100120945,10006438,10011898,43,43
100120947,10006438,10012362,14,14
100120948,10006438,10013308,60,60
100120950,10006439,10006444,12,12
100120951,10006439,10006445,32,32
100120953,10006439,10009549,44,44
100120955,10006439,10010793,48,48
100120956,10006439,10011285,41,41
100120958,10006439,10011678,52,52
100120961,10006439,10012447,44,44
100120962,10006439,10012460,48,48
100120964,10006439,10013148,35,35
100120966,10006441,10006444,35,35
100120967,10006441,10006445,55,55
100120969,10006441,10006451,62,62
100120970,10006441,10007175,50,50
100120972,10006441,10009313,50,50
100120973,10006441,10009549,26,26
100120975,10006441,10011672,11,11
100120977,10006441,10012817,26,26
100120978,10006441,10013255,26,26
100120981,10006442,10006447,34,34
100120983,10006442,10006607,72,72
100120987,10006442,10007316,48,48
100120988,10006442,10007892,19,19
100120990,10006442,10007966,90,90
100120991,10006442,10008519,34,34
100120993,10006442,10008534,50,50
100120995,10006442,10009549,21,21
100120996,10006442,10009872,50,50
100120999,10006442,10010674,26,26
100121000,10006442,10010675,15,15
100121001,10006442,10010736,49,49
100121002,10006442,10010793,16,16
100121005,10006442,10011089,12,12
100121007,10006442,10011466,40,40
100121010,10006442,10011679,30,30
100121011,10006442,10011683,74,74
100121014,10006442,10011845,62,62
100121015,10006442,10012131,23,23
100121017,10006442,10012362,19,19
100121018,10006442,10012422,43,43
100121020,10006442,10012503,28,28
100121022,10006442,10012987,22,22
100121023,10006442,10013084,11,11
100121025,10006442,10013289,86,86
100121028,10006444,10006451,17,17
100121029,10006444,10006499,15,15
100121031,10006444,10006606,48,48
100121033,10006444,10006697,16,16
100121034,10006444,10006920,13,13
100121036,10006444,10007100,12,12
100121037,10006444,10007106,11,11
100121039,10006444,10007327,12,12
100121040,10006444,10007406,12,12
100121042,10006444,10007549,25,25
100121044,10006444,10007966,34,34
100121045,10006444,10008146,13,13
100121048,10006444,10008366,14,14
100121050,10006444,10008488,11,11
100121054,10006444,10008779,13,13
100121055,10006444,10008787,24,24
100121057,10006444,10008821,13,13
100121058,10006444,10009050,26,26
100121060,10006444,10009165,11,11
100121062,10006444,10009174,25,25
100121063,10006444,10009284,17,17
100121065,10006444,10009431,11,11
100121066,10006444,10009450,34,34
100121069,10006444,10010029,21,21
100121070,10006444,10010055,16,16
100121071,10006444,10010230,16,16
100121075,10006444,10010692,12,12
100121077,10006444,10010912,17,17
100121078,10006444,10010959,11,11
100121079,10006444,10010979,49,49
100121080,10006444,10010994,13,13
100121082,10006444,10011157,27,27
100121083,10006444,10011315,14,14
100121085,10006444,10011399,23,23
100121087,10006444,10011532,14,14
100121088,10006444,10011670,88,88
100121090,10006444,10011672,16,16
100121093,10006444,10011939,28,28
100121094,10006444,10012019,16,16
100121096,10006444,10012226,14,14
100121098,10006444,10012353,12,12
100121099,10006444,10012358,15,15
100121101,10006444,10012499,20,20
100121102,10006444,10012810,12,12
100121104,10006444,10012854,11,11
100121105,10006444,10012933,15,15
100121107,10006444,10012984,13,13
100121109,10006444,10013140,24,24
100121110,10006444,10013141,11,11
100121113,10006444,10013300,11,11
100121115,10006445,10006447,49,49
100121119,10006445,10006547,64,64
100121120,10006445,10006606,83,83
100121122,10006445,10006610,17,17
100121123,10006445,10006697,36,36
100121125,10006445,10006720,41,41
100121127,10006445,10006753,21,21
100121128,10006445,10006793,13,13
100121130,10006445,10006999,20,20
100121131,10006445,10007022,12,12
100121133,10006445,10007100,39,39
100121134,10006445,10007106,30,30
100121136,10006445,10007261,15,15
100121139,10006445,10007328,23,23
100121141,10006445,10007549,50,50
100121142,10006445,10007582,23,23
100121144,10006445,10007611,28,28
100121145,10006445,10007613,11,11
100121147,10006445,10007685,35,35
100121148,10006445,10007859,20,20
100121150,10006445,10007892,19,19
100121152,10006445,10007966,74,74
100121153,10006445,10008014,15,15
100121155,10006445,10008019,16,16
100121158,10006445,10008063,12,12
100121159,10006445,10008122,14,14
100121161,10006445,10008236,25,25
100121163,10006445,10008271,13,13
100121164,10006445,10008359,31,31
100121166,10006445,10008366,21,21
100121167,10006445,10008391,22,22
100121169,10006445,10008456,75,75
100121170,10006445,10008468,15,15
100121172,10006445,10008512,19,19
100121174,10006445,10008519,63,63
100121175,10006445,10008646,15,15
100121178,10006445,10008724,13,13
100121180,10006445,10008779,34,34
100121184,10006445,10008802,19,19
100121185,10006445,10008821,25,25
100121188,10006445,10009135,52,52
100121190,10006445,10009165,14,14
100121192,10006445,10009174,65,65
100121193,10006445,10009206,11,11
100121195,10006445,10009267,88,88
100121196,10006445,10009283,15,15
100121198,10006445,10009310,20,20
100121199,10006445,10009385,15,15
100121201,10006445,10009450,56,56
100121204,10006445,10009643,14,14
100121206,10006445,10009904,32,32
100121207,10006445,10009910,46,46
100121209,10006445,10010029,53,53
100121210,10006445,10010048,11,11
100121212,10006445,10010071,32,32
100121213,10006445,10010077,15,15
100121215,10006445,10010096,18,18
100121217,10006445,10010230,32,32
100121218,10006445,10010438,17,17
100121220,10006445,10010536,20,20
100121223,10006445,10010594,39,39
100121224,10006445,10010644,28,28
100121226,10006445,10010805,40,40
100121228,10006445,10010912,28,28
100121229,10006445,10010919,41,41
100121231,10006445,10010972,21,21
100121232,10006445,10010973,25,25
100121234,10006445,10010994,37,37
100121235,10006445,10011026,11,11
100121238,10006445,10011175,11,11
100121239,10006445,10011228,12,12
100121240,10006445,10011299,28,28
100121243,10006445,10011327,12,12
100121245,10006445,10011461,28,28
100121249,10006445,10011671,94,94
100121250,10006445,10011672,36,36
100121252,10006445,10011682,15,15
100121253,10006445,10011683,37,37
100121255,10006445,10011689,30,30
100121257,10006445,10011783,26,26
100121258,10006445,10011813,13,13
100121260,10006445,10011883,27,27
100121261,10006445,10011906,25,25
100121263,10006445,10011945,17,17
100121264,10006445,10012019,32,32
100121266,10006445,10012096,28,28
100121269,10006445,10012163,30,30
100121271,10006445,10012214,11,11
100121272,10006445,10012233,17,17
100121274,10006445,10012251,19,19
100121275,10006445,10012260,41,41
100121277,10006445,10012295,21,21
100121278,10006445,10012305,31,31
100121280,10006445,10012331,31,31
100121282,10006445,10012358,25,25
100121283,10006445,10012361,13,13
100121285,10006445,10012491,18,18
100121288,10006445,10012502,31,31
100121289,10006445,10012552,12,12
100121291,10006445,10012694,11,11
100121293,10006445,10012720,11,11
100121294,10006445,10012741,24,24
100121296,10006445,10012817,77,77
100121297,10006445,10012854,24,24
100121299,10006445,10012914,15,15
100121300,10006445,10012933,19,19
100121302,10006445,10012961,56,56
100121304,10006445,10012984,19,19
100121305,10006445,10013014,30,30
100121308,10006445,10013140,51,51
100121310,10006445,10013186,24,24
100121314,10006446,10006447,65,65
100121315,10006446,10006606,27,27
100121317,10006446,10006774,50,50
100121318,10006446,10007117,14,14
100121320,10006446,10007268,11,11
100121322,10006446,10007586,17,17
100121323,10006446,10007611,16,16
100121325,10006446,10007891,25,25
100121326,10006446,10007966,28,28
100121328,10006446,10008236,13,13
100121329,10006446,10008364,19,19
100121331,10006446,10008519,18,18
100121334,10006446,10008802,11,11
100121336,10006446,10009174,18,18
100121337,10006446,10009284,12,12
100121339,10006446,10009531,18,18
100121340,10006446,10009549,11,11
100121343,10006446,10010536,12,12
100121344,10006446,10010805,11,11
100121345,10006446,10010919,15,15
100121347,10006446,10011157,18,18
100121348,10006446,10011369,48,48
100121350,10006446,10011462,16,16
100121353,10006446,10011672,12,12
100121354,10006446,10011683,15,15
100121356,10006446,10011783,18,18
100121358,10006446,10011939,31,31
100121359,10006446,10012163,11,11
100121361,10006446,10012331,23,23
100121362,10006446,10012353,13,13
100121364,10006446,10012491,13,13
100121366,10006446,10012810,15,15
100121367,10006446,10012887,14,14
100121369,10006446,10012958,22,22
100121370,10006446,10013140,13,13
100121373,10006446,10013300,53,53
100121375,10006447,10006449,91,91
100121379,10006447,10007338,64,64
100121380,10006447,10007579,37,37
100121382,10006447,10008311,17,17
100121383,10006447,10008312,15,15
100121391,10006447,10009436,26,26
100121392,10006447,10009608,20,20
100121393,10006447,10009626,40,40
100121394,10006447,10009781,39,39
100121395,10006447,10009842,16,16
100121396,10006447,10009890,15,15
100121397,10006447,10010245,21,21
100121398,10006447,10010381,61,61
100121400,10006447,10010670,28,28
100121401,10006447,10010730,30,30
100121402,10006447,10010824,17,17
100121404,10006447,10010920,35,35
100121405,10006447,10011020,12,12
100121407,10006447,10011052,49,49
100121408,10006447,10011315,59,59
100121410,10006447,10011538,21,21
100121412,10006447,10011582,50,50
100121413,10006447,10011666,12,12
100121415,10006447,10011683,100,100
100121418,10006447,10011792,23,23
100121419,10006447,10011793,42,42
100121421,10006447,10012145,11,11
100121423,10006447,10012486,41,41
100121424,10006447,10013088,13,13
100121426,10006447,10013091,51,51
100121427,10006447,10013101,40,40
100121429,10006447,10013308,62,62
100121430,10006448,10006449,75,75
100121432,10006448,10006462,46,46
100121434,10006448,10006854,48,48
100121437,10006448,10007376,41,41
100121438,10006448,10008397,77,77
100121440,10006448,10009965,64,64
100121444,10006448,10011735,18,18
100121445,10006448,10013201,23,23
100121447,10006449,10006565,22,22
100121448,10006449,10006584,23,23
100121451,10006449,10007243,57,57
100121452,10006449,10007859,16,16
100121453,10006449,10008214,18,18
100121455,10006449,10008664,78,78
100121456,10006449,10008833,16,16
100121458,10006449,10009531,16,16
100121459,10006449,10009608,27,27
100121461,10006449,10010564,12,12
100121464,10006449,10010862,53,53
100121466,10006449,10010919,59,59
100121467,10006449,10011087,37,37
100121469,10006449,10011315,85,85
100121470,10006449,10011369,56,56
100121472,10006449,10011539,12,12
100121473,10006449,10011666,68,68
100121475,10006449,10011683,92,92
100121479,10006449,10012483,20,20
100121480,10006449,10012515,50,50
100121481,10006449,10012933,38,38
100121483,10006449,10013276,12,12
100121484,10006449,10013308,90,90
100121486,10006450,10009267,45,45
100121488,10006450,10010283,21,21
100121489,10006450,10010685,52,52
100121491,10006450,10010922,22,22
100121492,10006450,10011368,16,16
100121494,10006450,10012259,11,11
100121495,10006450,10012260,11,11
100121497,10006450,10013239,17,17
100121499,10006451,10012173,49,49
100121500,10006451,10012181,42,42
100121503,10006452,10007410,54,54
100121505,10006452,10007990,16,16
100121509,10006452,10009386,49,49
100121510,10006452,10009735,20,20
100121512,10006452,10009787,48,48
100121513,10006452,10009949,50,50
100121515,10006452,10011595,37,37
100121517,10006452,10011797,25,25
100121518,10006452,10012382,21,21
100121520,10006452,10012499,71,71
100121521,10006452,10012756,83,83
100121523,10006452,10013084,64,64
100121524,10006453,10006800,55,55
100121526,10006453,10009921,55,55
100121529,10006454,10006455,74,74
100121531,10006454,10011597,31,31
100121532,10006454,10012119,69,69
100121534,10006454,10013080,12,12
100121535,10006455,10011597,25,25
100121537,10006456,10007557,37,37
100121538,10006456,10010330,37,37
100121540,10006457,10006779,71,71
100121542,10006457,10007797,51,51
100121543,10006457,10008756,32,32
100121545,10006457,10012116,57,57
100121548,10006458,10009142,49,49
100121549,10006458,10010083,53,53
100121551,10006458,10010590,43,43
