SDFB Person ID,Display Name,Gender,Historical Significance,Extant Birth Year,Extant Death Year,,,
10012707,Richard West,male,lord chancellor of Ireland,1691,1726,,,
10009257,Sir John Pakington,male,judge,1477,1551,,,
10004344,Henry FitzRoy,male,naval officer,1663,1690,,,
10011126,George Sinclair,male,magnate,1527,1582,,,
10000645,John Barker,male,naval officer and shipmaster,1600,1653,,,
10012033,Richard Towneley,male,NA,1629,1707,,,
10006652,Robert Johnson,male,Church of England clergyman and school founder,1540,1625,,,
10000113,Pierre Alexandre,male,prior of Arras and theologian,1498,1563,,,
10004781,Sir Gilbert Gerard,male,judge,1483,1593,,,
10007339,Charles Leslie,male,ballad singer and songwriter,1676,1782,,,
10004563,Edmund Freake,male,bishop of Norwich and of Worcester,1516,1591,,,
10001295,Frances Boothby,female,playwright,1669,1670,,,
10001992,Colin Campbell,male,magnate,1542,1584,,,
10004714,John Baptist Gaspars,male,portrait painter,1620,1691,,,
10007696,Thomas Lye,male,nonconformist minister,1621,1684,,,
10011659,John Strong,male,privateer and treasure seeker,1654,1693,,,
10012964,Robert Wilmot,male,naval officer,1585,1695,,,
10005169,John Greenhill,male,portrait painter,1644,1676,,,
10003619,Janet Douglas,female,noblewoman,1504,1537,,,
10005575,John Harris,male,,1633,1743,,,
10006850,Daniel Kenrick,male,poet and physician,1649,1759,,,
10004040,Theophilus Evans,male,Church of England clergyman and author,1693,1767,,,
10009282,Sir Thomas Palmer,male,soldier and conspirator,1496,1553,,,
10011456,Sir Edward Stanhope,male,civil lawyer,1546,1608,,,
10009692,John Pickering,male,Dominican friar and rebel,1495,1537,,,
10001059,Sir Francis Bigod,male,rebel,1507,1537,,,
10007998,Rebecca Marshall,female,actress,1660,1683,,,
10002293,Hugh Chamberlen the elder,male,physician and economist,1630,1720,,,
10002462,David Clapham,male,translator,1441,1551,,,
10004465,William Forrest,male,poet,1530,1576,,,
10002711,James Colville,male,soldier and diplomat,1551,1629,,,
10003013,Sir Randolph Crewe,male,judge,1559,1646,,,
10002053,Sir Alexander Carew,male,politician and army officer,1608,1644,,,
10004338,Barnaby Fitzpatrick,male,courtier and landowner,1535,1581,,,
10012594,Robert Watson,male,lawyer and evangelical preacher,1449,1559,,,
10010584,Sir Paul Rycaut,male,diplomat and author,1629,1700,,,
10011571,Patrick Stewart,male,magnate and rebel,1566,1615,,,
10008775,Ralph Newbery,male,bookseller,1536,1603,,,
10002846,Henry Cornish,male,local politician,1575,1685,,,
10013207,Sir Watkin Williams Wynn,male,politician,1693,1749,,,
10008142,Symon Mayne,male,regicide,1612,1661,,,
10005175,John Greenwood,male,religious controversialist,1560,1593,,,
10009847,Robert Porter,male,clergyman and ejected minister,1623,1690,,,
10008571,Peter Anthony Motteux,male,journalist and translator,1663,1718,,,
10003701,Sir Robert Drury,male,,1575,1615,,,
10005405,John Hallam,male,rebel,1495,1537,,,
10008193,Sir James Melville of Halhill,male,diplomat and autobiographer,1535,1617,,,
10005228,William Grey,male,soldier,1508,1562,,,
10010194,Simon Renard,male,diplomat,1513,1573,,,
10001436,George Bradbury,male,judge,1643,1696,,,
10005700,Henry Hawkyns,male,civil lawyer and diplomatic agent,1553,1630,,,
10013092,William Wood,male,prior of Bridlington,1490,1537,,,
10004564,John Freame,male,banker and lobbyist,1665,1745,,,
10009123,John Oldmixon,male,historian and political pamphleteer,1672,1742,,,
10008848,David Nieto,male,rabbi and scholar,1654,1728,,,
10000557,Richard Baldwin,male,college head,1666,1758,,,
10003828,William Dyer,male,clergyman and ejected minister,1632,1696,,,
10009172,Thomas Otway,male,Church of Ireland bishop of Ossory,1616,1693,,,
10008776,Thomas Newcomb,male,poet,1681,1765,,,
10011832,Sir Richard Tempest,male,,1480,1537,,,
10011105,Abraham Simon,male,medallist,1617,1692,,,
10001020,Charles Bertie,male,diplomat and treasurer of the ordnance,1640,1711,,,
10001749,Henry Bull,male,theological writer and physician,1467,1577,,,
10009537,John Penruddock,male,royalist conspirator,1619,1655,,,
10005838,Percy Herbert,male,politician and writer,1598,1667,,,
10003829,John Dygon,male,Benedictine monk and composer,1482,1566,,,
10005571,Benjamin Harris,male,publisher and bookseller,1647,1720,,,
10009877,George Powell,male,actor and playwright,1668,1714,,,
10004740,Sir William Gawdy,male,,1612,1669,,,
10005290,John Guillim,male,herald,1550,1621,,,
10001861,Charles Butler,male,philologist and apiarist,1560,1647,,,
10003371,Guerau de Spes,male,Spanish ambassador to England,1524,1572,,,
10009951,Josias Priest,male,dancer and boarding-school proprietor,1624,1734,,,
10001896,Adoniram Byfield,male,Church of England clergyman,1548,1658,,,
10008014,Sir Henry Marten,male,civil lawyer and judge,1561,1641,,,
10003362,Emanuel de Critz,male,,1608,1665,,,
10008378,Robert Monro,male,army officer,1565,1675,,,
10012601,Thomas Watson,male,bishop of St David's,1637,1717,,,
10008096,Patrick Maule,male,courtier,1585,1661,,,
10007697,William Lyford,male,Church of England clergyman and author,1597,1653,,,
10004839,John Gifford,male,Independent minister,1545,1655,,,
10012463,Sir William Waller,male,parliamentarian army officer,1598,1668,,,
10010537,Richard Rumbold,male,conspirator,1622,1685,,,
10011851,Christopher Terne,male,physician,1620,1673,,,
10013180,James Wyatt,male,merchant and shipbuilder,1690,1767,,,
10012611,Thomas Watts,male,mathematician and entrepreneurial agent,1632,1742,,,
10000114,Charles Aleyn,male,poet,1530,1640,,,
10012785,Francis White,male,bishop of Ely,1563,1638,,,
10011912,Sir William Thorold,male,,1591,1678,,,
10006530,Angharad James,male,Welsh-language poet,1677,1749,,,
10012786,Francis White,male,chocolate-house keeper,1601,1711,,,
10001022,"Montague Bertie Lord Willoughby of Eresby, Earl of Lindsey",male,royalist nobleman and army officer,1607,1666,,,
10012861,Sarah Wight,female,mystic,1631,1741,,,
10002332,Walter Charleton,male,physician and natural philosopher,1620,1707,,,
10005445,James Hamilton,male,magnate,1537,1609,,,
10011595,David Stokes,male,Church of England clergyman,1590,1669,,,
10010630,Thomas Salisbury,male,conspirator,1561,1586,,,
10000909,Arthur Bell,male,Franciscan friar,1591,1643,,,
10002511,Elizabeth Claypole,female,daughter of Oliver Cromwell,1629,1658,,,
10001981,Archibald Campbell,male,magnate and politician,1575,1638,,,
10009693,John Pickering,male,parliamentarian army officer,1615,1645,,,
10009283,Sir Thomas Palmer,male,author,1540,1625,,,
10001816,Robert Burrant,male,translator,1546,1553,,,
10003472,Walter Devereux,male,nobleman and adventurer,1539,1576,,,
10002801,Charles Coote,male,army officer and politician,1610,1661,,,
10050082,John Doddridge,male,"rector of Shepperton, Middlesex, who resigned his living after the Act of Uniformity and became a nonconformist minister",1621,1689,,,
10006250,Francis Howard,male,colonial governor,1643,1695,,,
10010501,Nicholas Rowe,male,poet and playwright,1674,1718,,,
10013113,Thomas Woolston,male,religious controversialist,1668,1733,,,
10005934,Sir Thomas Higgons,male,politician and author,1623,1691,,,
10006411,Archibald Hutcheson,male,lawyer and economist,1660,1740,,,
10006942,William King,male,college head and Jacobite sympathizer,1685,1763,,,
10006867,Robert Ker,male,politician,1569,1650,,,
10003591,Sophia Dorothea,female,electoral princess of Hanover,1666,1726,,,
10009496,Herbert Pelham,male,colonist in America,1600,1674,,,
10012592,Lewis Watson,male,landowner,1584,1653,,,
10010863,Sir Charles Sedley,male,writer and politician,1639,1701,,,
10005926,William Higden,male,Church of England clergyman,1662,1715,,,
10001083,Francis Bird,male,sculptor,1667,1731,,,
10000580,John Ballard,male,Roman Catholic priest,1476,1586,,,
10000558,Thomas Baldwin,male,clergyman and ejected minister,1583,1693,,,
10008089,Tobie Matthew,male,archbishop of York,1544,1628,,,
10005863,Henry Herringman,male,bookseller,1628,1704,,,
10010339,Donald Robertson,male,landowner and soldier,1636,1662,,,
10007166,Gilbert Latey,male,Quaker activist,1626,1705,,,
10005574,John Harris,male,college head,1587,1658,,,
10009427,William Patten,male,author,1488,1598,,,
10006793,William Keith,male,nobleman,1614,1671,,,
10005462,Sir Robert Hamilton of Preston,male,covenanter,1650,1701,,,
10000904,Thomas Belasyse,male,nobleman,1627,1700,,,
10010932,Thomas Shadwell,male,playwright and poet,1640,1692,,,
10006532,Elinor James,female,printer and polemicist,1644,1719,,,
10012640,John Weddell,male,sea captain,1583,1639,,,
10000210,George Andrews,male,Church of Ireland bishop of Ferns and Leighlin,1538,1648,,,
10004824,Thomas Gibson,male,physician,1648,1722,,,
10003511,Francis Dillingham,male,Church of England clergyman and author,1515,1625,,,
10005919,Henry Hickman,male,"clergyman, ejected minister and religious controversialist",1629,1692,,,
10001025,"Robert Bertie Lord Willoughby of Eresby, Earl of Lindsey",male,naval officer and royalist army officer,1582,1642,,,
10001026,Vere Bertie,male,judge,1638,1681,,,
10011296,Sir Charles Somerset,male,traveller and writer,1587,1665,,,
10011135,Sir Robert Sinclair of Stevenson,male,politician,1643,1713,,,
10003750,Samuel DuGard,male,Church of England clergyman and author,1642,1697,,,
10006535,John James,male,record-keeper and physician,1550,1601,,,
10008028,Josiah Martin,male,religious writer,1685,1748,,,
10012018,George Touchet,male,Benedictine monk,1579,1689,,,
10000320,Roger Ascham,male,author and royal tutor,1514,1568,,,
10012962,John Wilmot,male,poet and courtier,1647,1680,,,
10006251,Sir George Howard,male,soldier and courtier,1523,1580,,,
10012037,Theophila Townsend,female,Quaker activist and writer,1582,1692,,,
10005840,Sir Thomas Herbert,male,traveller and government official,1606,1682,,,
10008990,Charles O'Brien,male,Jacobite army officer,1670,1706,,,
10009695,Sir William Pickering,male,courtier and diplomat,1516,1575,,,
10012427,Richard Waldron,male,lawyer and politician in America,1694,1753,,,
10008646,Robert Murray,male,financier and writer on trade,1633,1725,,,
10001815,John Burnyeat,male,Quaker minister,1631,1690,,,
10011367,John Spencer,male,college head and Hebraist,1630,1693,,,
10005935,Thomas Higgons,male,Jacobite court official,1668,1733,,,
10001028,Charles Best,male,poet,1592,1611,,,
10002445,Sir John Churchill,male,lawyer,1575,1685,,,
10009696,Edward Pickford,male,Roman Catholic priest,1601,1657,,,
10000907,Dabridgcourt Belchier,female,playwright,1581,1621,,,
10005871,Philibert Herwarth,male,diplomat and benefactor,1644,1721,,,
10004919,Thomas Godwin,male,bishop of Bath and Wells,1517,1590,,,
10009413,Richard Pate,male,lawyer and refounder of Cheltenham grammar school,1516,1588,,,
10005507,William Harbord,male,politician and diplomat,1635,1692,,,
10002439,Thomas Chudleigh,male,diplomat,1649,1702,,,
10003368,Simon de Passe,male,engraver,1595,1647,,,
10012100,Catharine Trotter,female,playwright and philosopher,1674,1749,,,
10004459,Andrew Forman,male,diplomat and archbishop of St Andrews,1465,1521,,,
10008475,Sir Thomas More,male,"lord chancellor, humanist, and martyr",1478,1535,,,
10007532,William Lloyd,male,bishop of Norwich and nonjuror,1636,1710,,,
10006983,John Kirkpatrick,male,antiquary and draughtsman,1687,1728,,,
10001750,John Bull,male,self-proclaimed prophet,1532,1642,,,
10008222,Sir Audley Mervyn,male,lawyer and politician,1603,1675,,,
10002045,John Capon,male,bishop of Salisbury,1447,1557,,,
10006090,Dennis Hollister,male,Quaker leader,1566,1676,,,
10013187,William Wycherley,male,playwright,1641,1716,,,
10000910,Henry Bell,male,architect and merchant,1647,1711,,,
10000426,William Austin,male,author,1587,1634,,,
10001032,Paul Best,male,scholar and religious writer,1590,1657,,,
10004716,Thomas Gatacre,male,member of parliament and Church of England clergyman,1531,1593,,,
10008620,Sir Robert Munro of Foulis,male,army officer and politician,1684,1746,,,
10012218,Sir Thomas Urquhart of Cromarty,male,author and translator,1611,1660,,,
10012016,Richard Tottell,male,printer and bookseller,1528,1593,,,
10007167,Ebenezer Latham,male,nonconformist tutor,1688,1754,,,
10003574,Thomas Dongan,male,colonial governor,1634,1715,,,
10011298,Edward Somerset,male,courtier and scientist,1557,1667,,,
10002254,William Cecil,male,Jacobite conspirator and agent,1676,1745,,,
10002210,Salomon de Caus,male,engineer and architect,1576,1626,,,
10012223,Ambrose Ussher,male,Church of Ireland clergyman and scholar,1582,1629,,,
10004615,William Fuller,male,religious radical,1476,1586,,,
10001033,Thomas Best,male,sea captain and master of Trinity House,1570,1639,,,
10001464,Richard Bradshaw,male,merchant and diplomat,1610,1685,,,
10008223,Sir Henry Mervyn,male,naval officer,1583,1646,,,
10001927,Alexander Cairncross,male,archbishop of Glasgow,1637,1701,,,
10006909,Richard Kilvert,male,lawyer,1588,1650,,,
10008226,Nicholas Metcalfe,male,college head,1429,1539,,,
10003517,Sir James Dillon,male,army officer,1600,1669,,,
10010337,Alexander Robertson of Struan,male,Jacobite army officer and poet,1670,1749,,,
10003034,Charles Croke,male,Church of England clergyman,1590,1657,,,
10008359,Sir Giles Mompesson,male,projector,1583,1651,,,
10000915,Philip Bell,male,colonial governor,1590,1650,,,
10010850,Thomas Seaton,male,Church of England clergyman and religious writer,1684,1741,,,
10000922,Richard Bellasis,male,,1489,1540,,,
10008945,Christopher Nugent,male,Jacobite army officer,1655,1731,,,
10011653,Moses Stringer,male,chemical physician and master of mines,1604,1714,,,
10006965,Johannes Kip,male,draughtsman and engraver,1653,1721,,,
10002046,William Capon,male,college head,1480,1550,,,
10006549,William Jane,male,Church of England clergyman,1645,1707,,,
10003157,Walter Curll,male,bishop of Winchester,1575,1647,,,
10012255,Samuel Vassall,male,merchant and politician,1586,1667,,,
10006092,Benjamin Holloway,male,religious controversialist and Church of England clergyman,1690,1759,,,
10000916,Sir Robert Bell,male,judge and speaker of the House of Commons,1467,1577,,,
10008947,John Nugent,male,army officer in foreign service,1671,1754,,,
10010846,William Seaman,male,orientalist,1606,1680,,,
10001949,William Calverley,male,writer,1462,1572,,,
10001296,Sir William Boothby,male,book collector,1637,1707,,,
10001757,Christopher Bullock,male,actor and playwright,1691,1722,,,
10004230,George Ferrers,male,courtier and poet,1510,1579,,,
10002047,Aaron Cappel,male,Reformed minister,1560,1620,,,
10001751,John Bull,male,composer,1559,1628,,,
10004262,Anne Finch,female,poet,1661,1720,,,
10009500,Thomas Pelham,male,politician,1653,1712,,,
10006591,Sir William Jennens,male,naval officer,1634,1704,,,
10008399,"Sir Sidney Montagu of Hinchingbrooke, Huntingdonshire",male,NA,1562,1644,,,
10004228,Catherine Ferrers,female,alleged highwaywoman,1634,1660,,,
10008400,Walter Montagu,male,courtier and abbot of St Martin,1604,1677,,,
10001084,John Bird,male,bishop of Chester,1448,1558,,,
10009697,Henry Pickworth,male,religious controversialist,1673,1738,,,
10008353,Emery Molyneux,male,maker of globes and ordnance,1488,1598,,,
10008090,Sir Toby Matthew,male,writer and courtier,1577,1655,,,
10002517,Sir Robert Clayton,male,banker and politician,1629,1707,,,
10001365,John Bowden,male,Presbyterian minister,1640,1750,,,
10001072,Sir Richard Bingham,male,soldier and president of Connacht,1527,1599,,,
10012495,Henry Walter,male,clergyman and ejected minister,1611,1678,,,
10003363,John de Critz,male,serjeant-painter,1532,1642,,,
10012672,Richard Welton,male,clergyman of the nonjuring Church of England,1671,1726,,,
10012710,William West,male,legal writer,1548,1598,,,
10012322,John Verney,male,merchant and landowner,1640,1717,,,
10002628,Sir John Coke,male,politician,1563,1644,,,
10008693,Archibald Napier,male,politician,1575,1645,,,
10002333,Arthur Charlett,male,college head,1655,1722,,,
10012669,Robert Welsh,male,priest and rebel,1506,1549,,,
10005184,John Gregory,male,orientalist,1607,1646,,,
10008621,John Murcot,male,Independent minister,1624,1654,,,
10000920,Anthony Bellasis,male,clergyman and civilian,1442,1552,,,
10003255,Thomas Dangerfield,male,informer,1654,1685,,,
10009846,Henry Porter,male,playwright,1489,1599,,,
10011403,James St Amand,male,classical scholar and book collector,1687,1754,,,
